TransCode,SppCode_Old,Spp_Total,Mal_Total,SppCode,Updated_Spp
OR-SPYGL_20100709_FT03,PSRE,3,1,PSRE,TRUE
OR-SPYGL_20140712_FT01,,10,0,PSRE,FALSE
OR-SPYGL_20140714_FT01,,10,0,PSRE,FALSE
OR-THNP_20140707_FT01,,20,7,PSRE,FALSE
OR-THNP_20140707_FT02,,20,7,PSRE,FALSE
OR-THNP_20140707_FT03,,50,3,PSRE,FALSE
OR-THNP_20140718_FT01,,20,10,PSRE,FALSE
OR-THNP_20140718_FT02,,10,0,PSRE,FALSE
OR-THNP_20140718_FT03,,10,0,PSRE,FALSE
OR-THNP_20150604_FT01,,18,0,PSRE,FALSE
OR-THNP_20150604_FT02,,10,0,RAAU,FALSE
OR-THNP_2016023_FT01,,2,0,PSRE,FALSE
OR-THNP_2016023_FT02,,4,0,RAAU,FALSE
OR-THNP_2016023_FT03,,13,0,AMSP,FALSE
OR-THNP_20160608_FT01,,12,0,PSRE,FALSE
OR-THNP_20160714_FT01,,10,0,PSRE,FALSE
OR-THNP_20170619_FT01,,9,0,PSRE,FALSE
OR-THNP_20170619_FT02,,10,0,AMSP,FALSE
OR-THNP_20170705_FT01,,12,0,PSRE,FALSE
OR-THNP_20170705_FT02,,12,0,AMMA,FALSE
OR-THNPE_20170705_FT01,,12,0,PSRE,FALSE
OR-THNPE_20170705_FT02,,3,0,RAAU,FALSE
OR-THNPE_20170705_FT03,,12,0,AMSP,FALSE
OR-TOMP_20100628_FS01,PSRE,17,4,PSRE,TRUE
OR-TOMP_20100628_FT02,PSRE,30,9,PSRE,TRUE
P06_20100805_FT01,PSRE,5,0,PSRE,TRUE
P06_20100805_FT02,PSRE,8,0,PSRE,TRUE
P20_20090717_FT01,BUBO,4,0,BUBO,TRUE
P20_20090717_FT01,PSRE,42,1,PSRE,TRUE
P20_20090717_FT02,BUBO,25,0,BUBO,TRUE
P20_20090717_FT03,PSRE,14,1,PSRE,TRUE
PLOS_20100805_FT01,PSRE,67,1,PSRE,TRUE
PLOS_20100805_FT02,PSRE,51,1,PSRE,TRUE
POGCP_20100716_FT01,PSRE,28,2,PSRE,TRUE
POGCP_20100716_FT02,PSRE,39,2,PSRE,TRUE
POGCP_20100716_FT03,PSRE,34,1,PSRE,TRUE
PPKBOR_20100712_FT01,PSRE,58,0,PSRE,TRUE
PPKBOR_20100712_FT02,PSRE,37,0,PSRE,TRUE
PPKBOR_20100712_FT03,PSRE,26,0,PSRE,TRUE
PPKBOR_20110814_FT01,PSRE,97,0,PSRE,TRUE
PPKBOR_20110814_FT02,PSRE,13,0,PSRE,TRUE
PPKBOR_20180620_FT01,,44,0,PSRE,FALSE
PPKBOR_20180620_FT02,,87,0,PSRE,FALSE
PPKBOR_20180620_FT03,,45,0,PSRE,FALSE
PPKBOR_20180620_FT04,,8,0,PSRE,FALSE
PPKBOR_20190722_FT1,,25,0,PSRE,FALSE
PPKBOR_20190722_FT2,,16,1,PSRE,FALSE
PPKBOR_20190722_FT3,,12,0,PSRE,FALSE
PRBEACH_20150713_FT01,,5,2,PSRE,FALSE
PRBEACH_20150713_FT02,,2,0,PSRE,FALSE
PRBEACH_20150713_FT03,,3,0,PSRE,FALSE
PRBEACH_20150713_FT04,,2,0,PSRE,FALSE
PRCANADA_20150713_FT01,,6,0,PSRE,FALSE
PRCANADA_20150713_FT02,,18,1,PSRE,FALSE
PRCANADA_20150713_FT03,,14,0,PSRE,FALSE
PRCANADA_20150713_FT04,,7,0,PSRE,FALSE
PRCRATER_20150713_FT01,,4,1,PSRE,FALSE
PRCRATER_20160804_FT01,PSRE,41,2,PSRE,FALSE
PRCRATER_20160804_FT02,PSRE,27,0,PSRE,FALSE
PRCRATER_20160804_FT03,RADR,1,0,RADR,FALSE
PRCRATER_20170802_FT01,,0,0,PSRE,FALSE
PRCRATER_20170802_FT02,,10,0,PSRE,FALSE
PRCRATER_20180629_FT01,,6,0,PSRE,FALSE
PRCRATER_20180629_FT02,,24,1,PSRE,FALSE
PRCRATER_20190629_FT1,,51,0,PSRE,FALSE
PRCRATER_20190629_FT2,,52,0,PSRE,FALSE
PREDEN_20150713_FT01,,34,0,PSRE,FALSE
PREDEN_20150713_FT02,,18,0,PSRE,FALSE
PREDEN_20150713_FT03,,12,0,PSRE,FALSE
PRNTH1_20090626_FT01,PSRE,26,0,PSRE,TRUE
PRNTH1_20090626_FT02,PSRE,16,0,PSRE,TRUE
PRNTH1_20090626_FT03,PSRE,10,0,PSRE,TRUE
PRNTH1_20090626_FT04,PSRE,10,0,PSRE,TRUE
PRNTH1_20100720_FT01,PSRE,73,3,PSRE,TRUE
PRNTH1_20100720_FT02,PSRE,27,1,PSRE,TRUE
PRNTH1_20100727_FT01,PSRE,22,1,PSRE,TRUE
PRNTH1_20100727_FT02,PSRE,73,3,PSRE,TRUE
PRNTH1_20100727_FT03,PSRE,27,1,PSRE,TRUE
PRNTH1_20110713_ft01,PSRE,15,9,PSRE,TRUE
PRNTH1_20110713_ft02,PSRE,14,9,PSRE,TRUE
PRNTH1_20110713_ft03,PSRE,2,1,PSRE,TRUE
PRNTH1_20110713_FT04,RADR,1,1,RADR,TRUE
PRNTH1_20110713_FT05,RADR,15,3,RADR,TRUE
PRNTH1_20110713_FT06,RADR,5,0,RADR,TRUE
PRNTH1_20120714_FT01,PSRE,59,4,PSRE,TRUE
PRNTH1_20120714_FT02,PSRE,47,3,PSRE,TRUE
PRNTH1_20130729_FT01,PSRE,100,3,PSRE,TRUE
PRNTH1_20130729_FT02,PSRE,17,4,PSRE,TRUE
PRNTH1_20140717_FT01,,25,0,PSRE,FALSE
PRNTH1_20140717_FT02,,26,0,PSRE,FALSE
PRNTH1_20140717_FT03,,10,0,TAGR,FALSE
PRNTH1_20150803_FT01,,21,0,PSRE,FALSE
PRNTH1_20150803_FT02,,5,0,PSRE,FALSE
PRNTH1_20170629_FT01,,6,0,PSRE,FALSE
PRNTH1_20170629_FT02,,4,0,PSRE,FALSE
PRNTH1_20170719_FT01,,19,1,PSRE,FALSE
PRNTH1_20170719_FT02,,1,0,BUBO,FALSE
PRNTH1_20180629_FT01,,12,1,PSRE,FALSE
PRNTH1_20180629_FT02,,20,1,PSRE,FALSE
PRNTH1_20180629_FT03,,1,0,PSRE,FALSE
PRNTH1_20190629_FT1,,10,0,PSRE,FALSE
PRNTH1_20190629_FT2,,0,0,PSRE,FALSE
PRNTH2_20090626_FT01,BUBO,3,0,BUBO,TRUE
PRNTH2_20090626_FT01,PSRE,34,0,PSRE,TRUE
PRNTH2_20090626_FT02,PSRE,8,0,PSRE,TRUE
PRNTH2_20090626_FT03,PSRE,11,0,PSRE,TRUE
PRNTH2_20100727_FT01,BUBO,9,0,BUBO,TRUE
PRNTH2_20100727_FT01,PSRE,37,13,PSRE,TRUE
PRNTH2_20100727_FT02,BUBO,6,0,BUBO,TRUE
PRNTH2_20100727_FT02,PSRE,68,18,PSRE,TRUE
PRNTH2_20100727_FT03,PSRE,23,7,PSRE,TRUE
PRNTH2_20110713_FT01,PSRE,4,0,PSRE,TRUE
PRNTH2_20110713_FT03,PSRE,5,0,PSRE,TRUE
PRNTH2_20120714_FT01,PSRE,9,0,PSRE,TRUE
PRNTH2_20120714_FT02,PSRE,4,0,PSRE,TRUE
PRNTH2_20160615_FT01,BUBO,2,0,BUBO,FALSE
PRNTH2_20170802_FT01,,100,1,BUBO,FALSE
PRNTH2_20170802_FT01,,0,0,PSRE,FALSE
PRNTH2_20170802_FT02,,0,0,PSRE,FALSE
PRNTH2_20180629_FT01,,24,0,BUBO,FALSE
PRNTH2_20180629_FT02,,0,0,PSRE,FALSE
PRNTH2_20180629_FT03,,2,0,PSRE,FALSE
PRNTH2_20180629_FT04,,17,0,BUBO,FALSE
PRNTH2_20180629_FT05,,0,0,PSRE,FALSE
PRNTH2_20180629_FT06,,10,1,BUBO,FALSE
PRNTH2_20180629_FT07,,3,0,PSRE,FALSE
PRNTH2_20180629_FT08,,7,0,BUBO,FALSE
PRNTH2_20190626_FT1,,0,0,PSRE,FALSE
PRNTH2_20190626_FT2,,1,0,PSRE,FALSE
PRNTH3_20090626_FT01,PSRE,42,9,PSRE,TRUE
PRNTH3_20090626_FT02,PSRE,26,3,PSRE,TRUE
PRNTH3_20090626_FT03,PSRE,14,1,PSRE,TRUE
PRNTH3_20100609_FT01,PSRE,30,3,PSRE,TRUE
PRNTH3_20100609_FT02,PSRE,40,1,PSRE,TRUE
PRNTH3_20100609_FT03,PSRE,49,0,PSRE,TRUE
PRNTH3_20100720_FT01,PSRE,100,12,PSRE,TRUE
PRNTH3_20100727_FT01,PSRE,20,3,PSRE,TRUE
PRNTH3_20100727_FT02,PSRE,100,12,PSRE,TRUE
PRNTH3_20110713_FT01,PSRE,30,9,PSRE,TRUE
PRNTH3_20110713_FT02,PSRE,25,9,PSRE,TRUE
PRNTH3_20110713_FT03,PSRE,25,14,PSRE,TRUE
PRNTH3_20110713_FT04,PSRE,14,14,PSRE,TRUE
PRNTH3_20110713_FT05,RADR,11,4,RADR,TRUE
PRNTH3_20120714_FT01,PSRE,36,1,PSRE,TRUE
PRNTH3_20120714_FT02,PSRE,76,1,PSRE,TRUE
PRNTH3_20120714_FT03,BUBO,0,0,BUBO,TRUE
PRNTH3_20130729_FT01,PSRE,53,0,PSRE,TRUE
PRNTH3_20130729_FT02,PSRE,58,0,PSRE,TRUE
PRNTH3_20130729_FT03,PSRE,22,0,PSRE,TRUE
PRNTH3_20130729_FT04,RADR,15,0,RADR,TRUE
PRNTH3_20130729_FT05,RADR,2,0,RADR,TRUE
PRNTH3_20130729_FT06,RADR,1,0,RADR,TRUE
PRNTH3_20140604_FT01,,41,1,PSRE,FALSE
PRNTH3_20140604_FT02,,43,0,PSRE,FALSE
PRNTH3_20140604_FT03,,26,1,PSRE,FALSE
PRNTH3_20150707_FT01,,25,1,PSRE,FALSE
PRNTH3_20150707_FT02,,26,0,PSRE,FALSE
PRNTH3_20150707_FT03,,24,0,PSRE,FALSE
PRNTH3_20150707_FT04,,25,1,PSRE,FALSE
PRNTH3_20160726_FT01,PSRE,120,0,PSRE,FALSE
PRNTH3_20170808_FT01,,104,0,PSRE,FALSE
PRNTH3_20180629_FT01,,56,1,PSRE,FALSE
PRNTH3_20180629_FT02,,50,0,PSRE,FALSE
PRNTH3_20180629_FT03,,20,0,PSRE,FALSE
PRNTH3_20190626_FT1,,55,1,PSRE,FALSE
PRNTH3_20190626_FT2,,35,0,PSRE,FALSE
PRNTH3_20190626_FT3,,37,0,PSRE,FALSE
PRNTH4_20130808_FT01,PSRE,11,0,PSRE,TRUE
PRNTH4_20130808_FT02,RADR,25,0,RADR,TRUE
PRNTH4_20130808_FT03,TATO,15,0,TATO,TRUE
PRNTH4_20130808_FT04,TAGR,15,0,TAGR,TRUE
PRNTH4_20140604_FT01,,6,0,PSRE,FALSE
PRNTH4_20140604_FT02,,5,1,PSRE,FALSE
PRNTH4_20140604_FT03,,13,0,TAGR,FALSE
PRNTH4_20150722_FT01,,50,2,PSRE,FALSE
PRNTH4_20150722_FT02,,65,1,PSRE,FALSE
PRNTH4_20180618_FT01,,36,1,PSRE,FALSE
PRNTH4_20180618_FT02,,15,0,PSRE,FALSE
PRNTH4_20180618_FT03,,6,0,BUBO,FALSE
PRNTH4_20180618_FT04,,11,0,PSRE,FALSE
PRNTH4_20190626_FT1,,64,0,PSRE,FALSE
PRNTH4_20190626_FT2,,2,0,BUBO,FALSE
PRNTH4_20190626_FT3,,28,0,PSRE,FALSE
PRNTH4_20190626_FT4,,11,0,PSRE,FALSE
PRNTHCHR_20140805_FT01,,28,3,PSRE,FALSE
PRNTHCHR_20150803_FT01,,50,1,PSRE,FALSE
PRNTHCHR_20170802_FT01,,12,1,PSRE,FALSE
PRNTHCHR_20170802_FT02,,13,1,PSRE,FALSE
PRNTHCHR_20180618_FT01,,34,0,PSRE,FALSE
PRNTHCHR_20180618_FT02,,20,3,PSRE,FALSE
PRNTHCHR_20190626_FT1,,50,3,PSRE,FALSE
PRNTHCHR_20190626_FT2,,42,2,PSRE,FALSE
PRNTHCHR_20190626_FT3,,13,2,PSRE,FALSE
PRNTHIDK_20130813_FT01,PSRE,68,1,PSRE,TRUE
PRNTHIDK_20130813_FT02,TATO,0,0,TATO,TRUE
PRNTHIDK_20130813_FT03,TAGR,0,0,TAGR,TRUE
PRNTHIDK_20130813_FT04,RADR,0,0,RADR,TRUE
PRNTHIDK_20140717_FT01,,7,0,PSRE,FALSE
PRNTHIDK_20140717_FT02,,19,0,PSRE,FALSE
PRNTHIDK_20140717_FT03,,10,1,TATO,FALSE
PRNTHIDK_20140717_FT04,,10,0,TAGR,FALSE
PRNTHIDK_20150809_FT01,,10,1,PSRE,FALSE
PRNTHIDK_20160726_FT01,PSRE,65,1,PSRE,FALSE
PRNTHIDK_20170719_FT01,,50,0,PSRE,FALSE
PRNTHIDK_20180618_FT01,,3,0,PSRE,FALSE
PRNTHIDK_20180618_FT02,,0,0,PSRE,FALSE
PRNTHIDK_20190626_FT1,,4,0,PSRE,FALSE
PRNTHIDK_20190626_FT2,,7,0,PSRE,FALSE
PRNTHMIT_20130813_FT01,PSRE,4,0,PSRE,TRUE
PRNTHMIT_20130813_FT02,TATO,15,0,TATO,TRUE
PRNTHMIT_20130813_FT03,TAGR,15,0,TAGR,TRUE
PRNTHMIT_20140717_FT01,,0,0,PSRE,FALSE
PRNTHMIT_20140717_FT02,,25,0,TATO,FALSE
PRNTHMIT_20140717_FT03,,2,0,TATO,FALSE
PRNTHMIT_20150803_FT01,,8,0,PSRE,FALSE
PRNTHMIT_20160804_FT01,PSRE,122,0,PSRE,FALSE
PRNTHMIT_20170719_FT01,,61,0,PSRE,FALSE
PRNTHMIT_20180618_FT01,,4,0,BUBO,FALSE
PRNTHMIT_20180618_FT02,,4,0,PSRE,FALSE
PRNTHMIT_20190626_FT1,,2,0,PSRE,FALSE
PRNTHMIT_20190626_FT2,,7,0,PSRE,FALSE
PRNTHOWL_20130813_FT01,PSRE,30,0,PSRE,TRUE
PRNTHOWL_20130813_FT02,PSRE,4,0,PSRE,TRUE
PRNTHOWL_20130813_FT03,TATO,15,0,TATO,TRUE
PRNTHOWL_20130813_FT04,RADR,16,0,RADR,TRUE
PRNTHOWL_20140604_FT01,,26,13,BUBO,FALSE
PRNTHOWL_20140604_FT02,,81,9,BUBO,FALSE
PRNTHOWL_20140604_FT03,,39,8,BUBO,FALSE
PRNTHOWL_20140604_FT04,,6,0,PSRE,FALSE
PRNTHOWL_20140604_FT05,,4,5,PSRE,FALSE
PRNTHOWL_20140604_FT06,,5,0,TAGR,FALSE
PRNTHOWL_20140805_FT01,,5,0,BUBO,FALSE
PRNTHOWL_20150803_FT01,,1,0,BUBO,FALSE
PRNTHOWL_20150803_FT02,,26,0,PSRE,FALSE
PRNTHOWL_20160804_FT01,PSRE,21,0,PSRE,FALSE
PRNTHOWL_20160804_FT02,BUBO,30,1,BUBO,FALSE
PRNTHOWL_20170629_FT01,,25,0,BUBO,FALSE
PRNTHOWL_20170629_FT02,,25,0,PSRE,FALSE
PRNTHOWL_20180618_FT01,,107,0,BUBO,FALSE
PRNTHOWL_20180618_FT02,,14,0,PSRE,FALSE
PRNTHOWL_20190626_FT1,,100,0,BUBO,FALSE
PRNTHOWL_20190626_FT2,,34,0,PSRE,FALSE
PRNTHOWL_20190626_FT3,,10,0,PSRE,FALSE
PRNTHOWL_20190626_FT4,,9,0,PSRE,FALSE
PRNTHOWL_20190626_FT5,,6,0,PSRE,FALSE
PRPN007_20090625_FT04,PSRE,15,3,PSRE,TRUE
PRPND001_20100728_FT01,PSRE,9,0,PSRE,TRUE
PRPND001_20110718_FT01,PSRE,3,0,PSRE,TRUE
PRPND001_20110718_FT02,PSRE,2,1,PSRE,TRUE
PRPND001_20120715_FT01,PSRE,10,0,PSRE,TRUE
PRPND001_20150701_FT01,,12,0,PSRE,FALSE
PRPND001_20150701_FT02,,6,0,PSRE,FALSE
PRPND001_20150701_FT03,,11,1,PSRE,FALSE
PRPND001_20170713_FT01,,1,0,PSRE,FALSE
PRPND001_20180710_FT01,,15,1,PSRE,FALSE
PRPND001_20180710_FT02,,6,0,PSRE,FALSE
PRPND001_20180710_FT03,,6,0,PSRE,FALSE
PRPND001_20190625_FT1,,0,0,PSRE,FALSE
PRPND001_20190625_FT2,,0,0,PSRE,FALSE
PRPND002_20100611_FT01,BUBO,27,0,BUBO,TRUE
PRPND002_20100729_FT01,BUBO,61,0,BUBO,TRUE
PRPND002_20100729_FT02,BUBO,48,0,BUBO,TRUE
PRPND002_20100729_FT03,PSRE,24,0,PSRE,TRUE
PRPND002_20100729_FT04,PSRE,15,0,PSRE,TRUE
PRPND002_20100729_FT05,PSRE,5,0,PSRE,TRUE
PRPND002_20100729_FT06,PSRE,6,1,PSRE,TRUE
PRPND002_20110718_FT01,BUBO,10,3,BUBO,TRUE
PRPND002_20110718_FT02,PSRE,49,0,PSRE,TRUE
PRPND002_20110718_FT03,PSRE,50,0,PSRE,TRUE
PRPND002_20120715_FT01,PSRE,45,0,PSRE,TRUE
PRPND002_20120715_FT02,PSRE,61,0,PSRE,TRUE
PRPND002_20120715_FT03,BUBO,50,2,BUBO,TRUE
PRPND002_20130529_FT01,BUBO,49,0,BUBO,TRUE
PRPND002_20130529_FT02,BUBO,48,0,BUBO,TRUE
PRPND002_20130529_FT03,BUBO,28,0,BUBO,TRUE
PRPND002_20130529_FT04,BUBO,34,0,BUBO,TRUE
PRPND002_20130718_FT01,PSRE,40,0,PSRE,TRUE
PRPND002_20130718_FT02,PSRE,43,0,PSRE,TRUE
PRPND002_20130718_FT03,PSRE,36,0,PSRE,TRUE
PRPND002_20150728_FT01,,10,0,BUBO,FALSE
PRPND002_20150728_FT02,,7,1,PSRE,FALSE
PRPND002_20150728_FT03,,12,2,PSRE,FALSE
PRPND002_20170612_FT01,,33,0,BUBO,FALSE
PRPND002_20170612_FT02,,33,0,BUBO,FALSE
PRPND002_20170713_FT01,,51,0,PSRE,FALSE
PRPND002_20180710_FT01,,35,0,PSRE,FALSE
PRPND002_20180710_FT02,,1,0,BUBO,FALSE
PRPND002_20180710_FT03,,24,0,PSRE,FALSE
PRPND002_20190604_FT1,,100,1,BUBO,FALSE
PRPND002_20190625_FT1,,28,0,PSRE,FALSE
PRPND002_20190625_FT2,,48,3,PSRE,FALSE
PRPND002_20190625_FT3,,39,0,PSRE,FALSE
PRPND003_20100729_FT01,RACA,0,0,RACA,TRUE
PRPND003_20100729_FT02,PSRE,0,0,PSRE,TRUE
PRPND003_20110718_FT01,PSRE,0,0,PSRE,TRUE
PRPND003_20110718_FT02,PSRE,0,0,PSRE,TRUE
PRPND003_20110816_FT04,RACA,0,0,RACA,TRUE
PRPND003_20130717_FT01,RACA,14,0,RACA,TRUE
PRPND003_20130717_FT02,RACA,13,0,RACA,TRUE
PRPND003_20140707_FT01,,12,0,RACA,FALSE
PRPND003_20150701_FT01,,50,0,BUBO,FALSE
PRPND003_20160629_FT01,BUBO,100,0,BUBO,FALSE
PRPND003_20170612_FT01,,22,0,BUBO,FALSE
PRPND003_20170612_FT02,,35,0,BUBO,FALSE
PRPND003_20170713_FT01,,71,0,PSRE,FALSE
PRPND003_20180613_FT01,,71,0,BUBO,FALSE
PRPND003_20180613_FT02,,14,1,PSRE,FALSE
PRPND003_20180613_FT03,,16,0,PSRE,FALSE
PRPND003_20190629_FT1,,105,10,BUBO,FALSE
PRPND003_20190629_FT2,,0,0,PSRE,FALSE
PRPND004_20100729_FT01,PSRE,0,0,PSRE,TRUE
PRPND004_20110718_FT01,PSRE,5,0,PSRE,TRUE
PRPND004_20110718_FT02,PSRE,1,0,PSRE,TRUE
PRPND004_20130718_FT01,PSRE,0,0,PSRE,TRUE
PRPND004_20130718_FT02,TATO,15,0,TATO,TRUE
PRPND004_20140707_FT01,,40,0,BUBO,FALSE
PRPND004_20140707_FT02,,42,0,BUBO,FALSE
PRPND004_20140707_FT03,,26,0,BUBO,FALSE
PRPND004_20140707_FT04,,10,0,TATO,FALSE
PRPND004_20150728_FT01,,100,0,BUBO,FALSE
PRPND004_20160629_FT01,BUBO,51,0,BUBO,FALSE
PRPND004_20170713_FT01,,1,0,PSRE,FALSE
PRPND004_20170713_FT02,,50,0,BUBO,FALSE
PRPND004_20180710_FT01,,128,3,BUBO,FALSE
PRPND004_20180710_FT02,,0,0,PSRE,FALSE
PRPND004_20190629_FT1,,110,0,BUBO,FALSE
PRPND004_20190629_FT2,,0,0,PSRE,FALSE
PRPND005_20100729_FT01,PSRE,0,0,PSRE,TRUE
PRPND005_20110719_FT01,PSRE,0,0,PSRE,TRUE
PRPND005_20110719_FT02,PSRE,0,0,PSRE,TRUE
PRPND005_20110816_FT04,RACA,0,0,RACA,TRUE
PRPND005_20130718_FT01,RACA,26,0,RACA,TRUE
PRPND005_20150728_FT01,,10,4,PSRE,FALSE
PRPND005_20150728_FT02,,17,2,PSRE,FALSE
PRPND005_20160711_FT01,PSRE,27,0,PSRE,FALSE
PRPND005_20170713_FT01,,45,0,PSRE,FALSE
PRPND005_20170713_FT02,,0,0,BUBO,FALSE
PRPND005_20180710_FT01,,28,0,PSRE,FALSE
PRPND005_20180723_FT01,,4,0,RACA,FALSE
PRPND005_20180723_FT02,,9,0,RACA,FALSE
PRPND005_20180723_FT03,,1,0,RACA,FALSE
PRPND005_20180723_FT04,,8,1,RACA,FALSE
PRPND005_20190629_FT1,,16,0,PSRE,FALSE
PRPND005_20190629_FT2,,11,0,PSRE,FALSE
PRPND005_20190629_FT3,,29,0,PSRE,FALSE
PRPND007_20090625_FT01,PSRE,9,1,PSRE,TRUE
PRPND007_20090625_FT02,PSRE,29,2,PSRE,TRUE
PRPND007_20090625_FT03,BUBO,91,3,BUBO,TRUE
PRPND007_20090625_FT05,PSRE,22,0,PSRE,TRUE
PRPND007_20100611_FT01,BUBO,100,0,BUBO,TRUE
PRPND007_20100611_FT02,PSRE,16,0,PSRE,TRUE
PRPND007_20100611_FT03,PSRE,16,0,PSRE,TRUE
PRPND007_20100729_FT01,BUBO,100,2,BUBO,TRUE
PRPND007_20100729_FT02,PSRE,46,1,PSRE,TRUE
PRPND007_20100729_FT03,PSRE,46,2,PSRE,TRUE
PRPND007_20100729_FT04,PSRE,28,0,PSRE,TRUE
PRPND007_20110522_FT01,BUBO,49,0,BUBO,TRUE
PRPND007_20110522_FT02,BUBO,50,0,BUBO,TRUE
PRPND007_20110522_FT03,BUBO,20,0,BUBO,TRUE
PRPND007_20110522_FT04,BUBO,8,0,BUBO,TRUE
PRPND007_20110720_FT01,PSRE,111,0,PSRE,TRUE
PRPND007_20110720_FT02,BUBO,99,0,BUBO,TRUE
PRPND007_2012072_FT01,BUBO,30,0,BUBO,TRUE
PRPND007_2012072_FT02,PSRE,25,0,PSRE,TRUE
PRPND007_20130529_FT01,BUBO,46,0,BUBO,TRUE
PRPND007_20130529_FT02,BUBO,26,0,BUBO,TRUE
PRPND007_20130529_FT03,BUBO,17,0,BUBO,TRUE
PRPND007_20130529_FT04,BUBO,26,0,BUBO,TRUE
PRPND007_20130625_FT01,PSRE,42,0,PSRE,TRUE
PRPND007_20130625_FT02,PSRE,40,1,PSRE,TRUE
PRPND007_20130625_FT03,PSRE,35,0,PSRE,TRUE
PRPND007_20150624_FT01,,50,1,BUBO,FALSE
PRPND007_20150624_FT02,,75,0,PSRE,FALSE
PRPND007_20160629_FT01,BUBO,107,1,BUBO,FALSE
PRPND007_20160629_FT02,PSRE,47,0,PSRE,FALSE
PRPND007_20170808_FT01,,100,0,BUBO,FALSE
PRPND007_20170808_FT02,,18,0,PSRE,FALSE
PRPND007_20170808_FT03,,25,0,PSRE,FALSE
PRPND007_20180516_FT01,,133,16,BUBO,FALSE
PRPND007_20180516_FT02,,51,4,BUBO,FALSE
PRPND007_20180625_FT01,,19,0,PSRE,FALSE
PRPND007_20180625_FT02,,11,0,PSRE,FALSE
PRPND007_20190617_FT1,,111,0,BUBO,FALSE
PRPND007_20190629_FT1,,50,0,PSRE,FALSE
PRPND007_20190629_FT2,,53,0,PSRE,FALSE
PRPND008_20090625_FT01,BUBO,40,0,BUBO,TRUE
PRPND008_20090625_FT03,PSRE,8,0,PSRE,TRUE
PRPND008_20090625_FT04,PSRE,23,0,PSRE,TRUE
PRPND008_20090625_FT05,PSRE,14,0,PSRE,TRUE
PRPND008_20090625_FT06,PSRE,3,0,PSRE,TRUE
PRPND008_20090625_FT07,BUBO,10,0,BUBO,TRUE
PRPND008_20090625_FT08,PSRE,24,0,PSRE,TRUE
PRPND008_20090625_FT2,PSRE,12,1,PSRE,TRUE
PRPND008_20100611_FT01,BUBO,100,0,BUBO,TRUE
PRPND008_20100611_FT02,PSRE,33,0,PSRE,TRUE
PRPND008_20100729_FT01,PSRE,52,0,PSRE,TRUE
PRPND008_20100729_FT02,BUBO,102,0,BUBO,TRUE
PRPND008_20100729_FT03,PSRE,34,0,PSRE,TRUE
PRPND008_20100729_FT04,PSRE,31,1,PSRE,TRUE
PRPND008_20110522_FT01,PSRE,27,0,PSRE,TRUE
PRPND008_20110720_FT01,PSRE,102,2,PSRE,TRUE
PRPND008_20110720_FT02,PSRE,103,1,PSRE,TRUE
PRPND008_20120721_FT01,BUBO,97,0,BUBO,TRUE
PRPND008_20120721_FT02,PSRE,54,0,PSRE,TRUE
PRPND008_20120721_FT03,PSRE,31,1,PSRE,TRUE
PRPND008_20120721_FT04,PSRE,19,0,PSRE,TRUE
PRPND008_20130529_FT01,BUBO,20,0,BUBO,TRUE
PRPND008_20130529_FT02,BUBO,31,0,BUBO,TRUE
PRPND008_20130529_FT03,BUBO,41,0,BUBO,TRUE
PRPND008_20130529_FT04,BUBO,27,0,BUBO,TRUE
PRPND008_20130718_FT02,PSRE,0,0,PSRE,TRUE
PRPND008_20130718_FT03,PSRE,47,0,PSRE,TRUE
PRPND008_20130718_FT04,PSRE,32,1,PSRE,TRUE
PRPND008_20150728_FT01,,26,0,BUBO,FALSE
PRPND008_20150728_FT02,,38,0,BUBO,FALSE
PRPND008_20160601_FT01,BUBO,57,0,BUBO,FALSE
PRPND008_20160629_FT01,PSRE,64,0,PSRE,FALSE
PRPND008_20160629_FT02,PSRE,40,0,PSRE,FALSE
PRPND008_20160629_FT03,PSRE,39,0,PSRE,FALSE
PRPND008_20170808_FT01,,100,1,BUBO,FALSE
PRPND008_20170808_FT02,,68,0,PSRE,FALSE
PRPND008_20170808_FT03,,34,0,PSRE,FALSE
PRPND008_20180625_FT01,,148,0,BUBO,FALSE
PRPND008_20180625_FT02,,25,0,PSRE,FALSE
PRPND008_20190617_FT1,,82,2,BUBO,FALSE
PRPND008_20190617_FT2,,94,1,BUBO,FALSE
PRPND008_20190629_FT1,,39,0,PSRE,FALSE
PRPND008_20190629_FT2,,77,0,PSRE,FALSE
PRPND009_20090714_FT01,PSRE,68,27,PSRE,TRUE
PRPND009_20090714_FT02,BUBO,35,1,BUBO,TRUE
PRPND009_20090714_FT03,PSRE,20,2,PSRE,TRUE
PRPND009_20090714_FT04,BUBO,16,0,BUBO,TRUE
PRPND009_20090714_FT04,PSRE,61,14,PSRE,TRUE
PRPND009_20100609_FT01,BUBO,37,0,BUBO,TRUE
PRPND009_20100609_FT01,PSRE,32,2,PSRE,TRUE
PRPND009_20100609_FT02,PSRE,9,4,PSRE,TRUE
PRPND009_20100609_FT03,PSRE,54,5,PSRE,TRUE
PRPND009_20100728_FT01,RACA,12,0,RACA,TRUE
PRPND009_20100728_FT02,PSRE,26,3,PSRE,TRUE
PRPND009_20100728_FT03,BUBO,25,0,BUBO,TRUE
PRPND009_20100728_FT04,PSRE,89,16,PSRE,TRUE
